Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Nov 20, 2019",66.54,68.3,66.4,67.89,1878300,-
"Nov 19, 2019",66.92,67.15,65.83,66.57,2483700,-
"Nov 18, 2019",67.48,67.75,66.24,66.66,1756800,0.9834759516081439
"Nov 15, 2019",67.9,68.47,67.08,67.78,1151300,1.0114908222653334
"Nov 14, 2019",68,68.6,67.4,67.75,988400,1.0074349442379182
"Nov 13, 2019",66.69,68.03,66.45,67.82,1110200,-
"Nov 12, 2019",67.48,67.77,66.36,67.01,1268800,-
"Nov 11, 2019",66.65,68.47,66.54,67.25,1335100,1.0077925970328188
"Nov 08, 2019",65.47,66.79,65.0,66.73,1331000,1.0110606060606062
"Nov 07, 2019",66.25,67.35,65.32,65.41,1210900,0.9555880204528853
"Nov 06, 2019",66.28,66.31,64.25,66.08,1989600,-
"Nov 05, 2019",68.61,68.84,65.91,66,2233400,-
"Nov 04, 2019",68,69.89,67.62,68.45,3044900,1.0234748803827753
"Nov 01, 2019",66.78,68,65.78,66.88,1791200,1.0073806296128935
"Oct 31, 2019",66.77,66.77,64.97,66.19,1191400,0.9972879312942593
"Oct 30, 2019",66.63,66.9,65.24,66.77,1209600,-
"Oct 29, 2019",66.19,67.1,65.83,66.39,1125400,-
"Oct 28, 2019",65.67,66.87,65.59,66.37,1159900,1.0148318042813456
"Oct 25, 2019",64.62,66.11,64.2,65.4,1051900,1.0348101265822784
"Oct 24, 2019",63.71,65.22,63.37,64.91,1518100,0.9830380130243828
"Oct 23, 2019",62.96,64.89,62.06,62.83,2382900,-
"Oct 22, 2019",66.11,66.37,62.94,63.2,2185000,-
"Oct 21, 2019",64.91,66.32,64.63,66.03,2172300,1.023403595784253
"Oct 18, 2019",66.55,66.88,61.68,64.52,3705900,0.9631288251977907
"Oct 17, 2019",67.15,67.62,66.15,66.72,1565000,0.9944850201222238
"Oct 16, 2019",67.17,68.17,65.85,67.06,2238500,-
"Oct 15, 2019",67.64,67.94,66.85,66.99,1758300,-
"Oct 14, 2019",66.73,67.77,66.62,67.09,1618700,1.0084172553735158
"Oct 11, 2019",67.8,68.11,65.61,66.53,2678500,1.0295574125657692
"Oct 10, 2019",66.81,67.77,66.51,67.14,2667000,1.032129131437356
"Oct 09, 2019",65.26,67.61,64.7,67.04,4472300,-
"Oct 08, 2019",64.4,65.36,63.06,64.62,3478400,-
"Oct 07, 2019",62.57,65.6,62.08,65.05,4845700,1.0424679487179487
"Oct 04, 2019",62.46,63.38,61.93,62.4,2598400,1.024798817539826
"Oct 03, 2019",61.45,63,60.38,62.21,5346100,1.0046834625322998
"Oct 02, 2019",60.8,61.04,59.77,60.76,2879200,-
"Oct 01, 2019",62.03,62.24,60.65,60.89,2744100,-
"Sep 30, 2019",60.62,62.22,59.58,61.92,2228800,1.0211081794195251
"Sep 27, 2019",62.71,62.89,60.13,60.64,2277600,0.98250162022035
"Sep 26, 2019",62.31,62.7,61.54,62.39,1825100,0.9669869807811532
"Sep 25, 2019",61.74,62.86,60.61,62.61,2786300,-
"Sep 24, 2019",64.7,64.78,61.38,61.72,4428300,-
"Sep 23, 2019",64.51,64.78,63.8,64.52,4093200,0.995679012345679
"Sep 20, 2019",63.72,65.07,63.51,64.8,8976600,1.0468497576736673
"Sep 19, 2019",63.13,63.62,62.6,63.36,3615000,1.0239172592113768
"Sep 18, 2019",61.85,63.83,61.5,63.3,3659500,-
"Sep 17, 2019",61.16,62.12,61.04,61.9,3333700,-
"Sep 16, 2019",61.05,62.85,59.99,61.88,4190600,0.990238438150104
"Sep 13, 2019",62.99,63.99,62.41,62.49,3438900,1.0430645968953431
"Sep 12, 2019",62.97,64.18,62.3,62.93,5089500,1.0744408400204883
"Sep 11, 2019",59.5,63.45,59.18,63.3,5257400,-
"Sep 10, 2019",56.23,60.8,55.8,59.91,8136900,-
"Sep 09, 2019",56,59.74,55.55,58.57,9313800,1.0408743557846099
"Sep 06, 2019",55.7,57.3,54.1,56.27,25958200,1.2072516627333192
"Sep 05, 2019",47.48,47.49,45.52,46.25,6858000,-
"Sep 04, 2019",47.2,47.76,46.42,46.85,2322000,-
"Sep 03, 2019",46.57,47.35,46.09,46.61,2236000,-
"Aug 30, 2019",46.9,46.98,45.83,46.69,1630400,1.043118856121537
"Aug 29, 2019",45.91,46.63,45.68,46.42,1215100,1.0263099712580146
"Aug 28, 2019",44.45,45.57,44.08,45.44,1349700,-
"Aug 27, 2019",45.67,45.67,44.17,44.76,1340200,-
"Aug 26, 2019",44.63,45.34,43.91,45.23,1183300,1.0284220100045476
"Aug 23, 2019",44.66,45.24,43.77,43.98,1247500,0.9854358055119873
"Aug 22, 2019",45.34,45.34,44.22,44.72,1254600,1.004041311180961
"Aug 21, 2019",45,45.88,44.66,45.02,1259200,-
"Aug 20, 2019",44.36,44.95,43.74,44.63,1911500,-
"Aug 19, 2019",45.61,45.99,44.33,44.54,2133100,0.9939745592501673
