Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Mar 13, 2020",113,113.8,104.16,107.47,9233500,0.9905982118167573
"Mar 12, 2020",106.25,113.87,104.39,109.47,12097900,0.9623736263736263
"Mar 11, 2020",108.41,113.99,107,110.3,12576700,-
"Mar 10, 2020",113.8,113.8,105,108.49,10244000,-
"Mar 09, 2020",105,116.5,100.88,113.75,14571300,0.9950139958012597
"Mar 06, 2020",119.65,122,107,114.32,22975700,0.9731846428875457
"Mar 05, 2020",110.25,129.83,110,125,28149400,1.1051189107948016
"Mar 04, 2020",118.51,119.97,113.11,116.8,12102600,-
"Mar 03, 2020",114.55,119.2,112.11,117.47,11033700,-
"Mar 02, 2020",109.35,114.5,102.5,113.11,10157400,1.0772380952380953
"Feb 28, 2020",121.07,121.93,97.37,105,21711000,0.980575270825551
"Feb 27, 2020",109.43,118,107.6,113.55,13511800,1.0813255880392343
"Feb 26, 2020",109.94,111.3,105.6,106.88,6867500,-
"Feb 25, 2020",108.52,111.8,104.47,107.08,13425900,-
"Feb 24, 2020",97.8,110,97.02,105.01,12172800,1.031937893081761
"Feb 21, 2020",104.03,104.29,98.09,101.76,5519200,1.0557111733582323
"Feb 20, 2020",104,110.75,101.43,105.29,11293200,-
"Feb 19, 2020",100.32,105.08,99.75,103.93,7793800,-
"Feb 18, 2020",93.02,98.14,92.4,96.39,5608200,-
"Feb 14, 2020",90.88,91.71,89.81,90.95,2295000,1.025597654488047
"Feb 13, 2020",87.61,91.93,87,89.86,3406400,1.0021188803390209
"Feb 12, 2020",88.66,89.5,86.52,88.28,1671100,-
"Feb 11, 2020",90,90.5,87.93,88.68,2731900,-
"Feb 10, 2020",89.09,89.98,86.91,89.67,2071600,1.011620036101083
"Feb 07, 2020",87.23,90.6,86.81,88.64,2636600,1.0332206550880054
"Feb 06, 2020",87,89.44,85.26,87.26,2410800,0.99543691535478
"Feb 05, 2020",85.77,90.97,83.75,86.99,5126800,-
"Feb 04, 2020",91.04,93.3,83.5,85.79,10611000,-
"Feb 03, 2020",77.69,88.94,77.51,87.66,13023400,1.148885976408912
"Jan 31, 2020",74.27,76.67,73.3,76.3,2521700,1.0669836386519367
"Jan 30, 2020",73.1,74.8,72.55,74.54,1425400,1.0582055650198752
"Jan 29, 2020",72.51,74.14,71.21,73.58,1373400,-
"Jan 28, 2020",71,72.48,70.26,71.51,1598200,-
"Jan 27, 2020",71.33,72.13,70.32,70.44,1750700,0.9649315068493151
"Jan 24, 2020",74.97,76.18,72.38,73,1660200,0.9513879838394369
"Jan 23, 2020",75.67,75.97,74.21,74.47,1279000,-
"Jan 22, 2020",77.07,77.11,75.46,75.54,1501600,-
"Jan 21, 2020",75.56,77.12,74.32,76.73,1606700,-
"Jan 17, 2020",76.66,76.9,75.49,75.56,1357400,1.0328048113723347
"Jan 16, 2020",78,78.79,75.11,76.11,2998300,1.0280967175469404
"Jan 15, 2020",73.28,77.78,73.2,76.94,3963500,-
"Jan 14, 2020",74.32,75.11,72.26,73.16,1909500,-
"Jan 13, 2020",73.89,75.58,73.8,74.03,3347100,1.0128608564783144
"Jan 10, 2020",73.08,73.8,72.25,73.09,1655100,1.0165507649513212
"Jan 09, 2020",73.99,74,71.35,72.62,2772000,1.0327076222980662
"Jan 08, 2020",71.81,73.29,71.03,72.55,2482300,-
"Jan 07, 2020",70.29,72.84,69.37,71.9,6985400,-
